"nuID" "symbols"
"2241" "TLhfZ1E1YB1Fb1R5Xo" "BAD"
"2242" "xpRb6VSe5fhxsE37XQ" "BAD"
"2243" "lklYuNOC5A35TtLVec" "BAG1"
"2244" "BpUkuDzPq0CjMhv9Ok" "BAG2"
"2245" "f95JXtx_pFVFF7ye68" "BAG3"
"2246" "0cQnn3xSSioBEfREEo" "BAG4"
"2247" "iqpSh3saSlIAinv7CM" "BAG4"
"2248" "lSk6f796.Q3vdvX7Fo" "BAG5"
"2249" "KKZoZaKK7Vavyq72lI" "BAG5"
"2250" "uWWqMjzm.U_vFRfiYk" "BAG5"
"2251" "xSb5.SNEfzURKAlLSU" "BAG5"
"2252" "xayi6p6JLCOmlImv.c" "BAGE"
"2253" "rpLlP6JNAupTq3o.UI" "BAGE2"
"2254" "Z8BUpJ9ekuU.okQC6k" "BAGE3"
"2255" "liEknQSgQyirFbopQs" "BAGE4"
"2256" "9UEHxN0tHUAB6TqwFI" "BAGE4"
"2257" "E6UKJIKKPH5e90u60s" "BAGE5"
"2258" "finao0gY7QuCADkaqQ" "BAHCC1"
"2259" "f6ijqksDivpIukuqnc" "BAHD1"
"2260" "0XGeKVZRN7h.V13e3c" "BAI1"
"2261" "9SqSh4tV1KCCSqoNz8" "BAI1"
"2262" "BjVnrqUoTTYXUhYreI" "BAI1"
"2263" "K5d7had1F9lN8lSdJk" "BAI1"
"2264" "QInokX0Dc4R6nZ5VUI" "BAI2"
"2265" "lSnLoiOFK7EveFNe74" "BAI3"
"2266" "rVWV9U7Je97TTe5vXs" "BAIAP2"
"2267" "ceHXkpHqid56D6q.AE" "BAIAP2"
"2268" "uxLuluVl91Spejhzok" "BAIAP2"
"2269" "9iivteiKXsrU99FbVw" "BAIAP2"
"2270" "B6iVeoJ5pnX83juvyw" "BAIAP2"
"2271" "33lG54a2oJ9Loilwdw" "BAIAP2L1"
"2272" "QKJV_xedblQROV3exM" "BAIAP2L2"
"2273" "uvZVBX1UpUu4AEh0Qo" "BAIAP3"
"2274" "WXTp3pEuw1KrsjqoHs" "BAK1"
"2275" "HRHtFKvP5NQqJ6D4sU" "BAMBI"
"2276" "Kn2jl9iLrmGX37jnd4" "BANF1"
"2277" "umnfgmFaCaC6CAvcuk" "BANF1"
"2278" "cfXdYFT6IAo7eero6Q" "BANF2"
"2279" "xvA5rskC86refipHBc" "BANK1"
"2280" "ciV.nu53tS7TiGolf4" "BANP"
"2281" "rJipBdSNTRuqShrSuc" "BANP"
"2282" "K.b_LXnvrtokYqika4" "BANP"
"2283" "HSlUESVTpd5SOn_ACs" "BAP1"
"2284" "irjVF7ftBdln.ZdfDo" "BAPX1"
"2285" "W7DzRUiKvaSpAt6CnU" "BARD1"
"2286" "0OJW4W7W6PLi3ul7lc" "BARHL1"
"2287" "BoKSKLCIoI58UupKoU" "BARHL2"
"2288" "uEPqlAYoKESFQCUhUo" "BARX1"
"2289" "fnyd3V14XepJS00CSI" "BARX2"
"2290" "cogg7K6SM4n5f6geSk" "BASE"
"2291" "TqSH99Ul5IQel1IBT4" "BASE"
"2292" "oSEiVHyftROjdDlDXU" "BASP1"
"2293" "BgSEayCHZU.6DuFt7U" "BAT1"
"2294" "T0Vfv9Fz.mIFTUjVX0" "BAT1"
"2295" "W19KIoRSrqrgohHHlU" "BAT1"
"2296" "xhfxSSl1UUjleZ6MXA" "BAT2"
"2297" "0cVOsh0SeXuuB.p1eU" "BAT2"
"2298" "3SJ7tOU1.qV3noAsg0" "BAT2D1"
"2299" "QXUo6y6RXSJVN9JO94" "BAT2L"
"2300" "3xABh5KCFUHEtVJn1U" "BAT3"
"2301" "KYiXiWoXopFIr0oicQ" "BAT3"
"2302" "xynEjSRVJVi4RP1Sfo" "BAT4"
"2303" "T3p2gk3kQf4pR0eRVE" "BAT5"
"2304" "foVRR7q_SlQ5IIs8IA" "BATF"
"2305" "HSldNFdIVdcJL1dPnc" "BATF2"
"2306" "cdJWE1BKZQHRIlfuSM" "BATF3"
"2307" "30gU06noT6H11qJp74" "BAX"
"2308" "x6bgOm43qdHkF3l16s" "BAX"
"2309" "3l1Hl3oPnQvT44V3hU" "BAX"
"2310" "cX4LnsUuenkrPC1C.M" "BAZ1A"
"2311" "ceR7eS_Tf6SeTpRLxE" "BAZ1A"
"2312" "NlqVqooqg3VlP.Qw.U" "BAZ1B"
"2313" "f8B5oO6XefXW115UKE" "BAZ1B"
"2314" "ofcRF4qohpvqMrOHp8" "BAZ2A"
"2315" "E7BR7v83Hu77rpe_ik" "BAZ2B"
"2316" "6K.IiJhu4Uek9P6quo" "BBC3"
"2317" "leo7rTtCn2zfCkirog" "BBOX1"
"2318" "6dU93LHnVcVJLR9S9M" "BBS1"
"2319" "Ql3u3Sd7vJc7vyqKv8" "BBS10"
"2320" "BjglBeSzwXS17VUK34" "BBS12"
"2321" "KXOev5.o0RXrgVaucI" "BBS2"
"2322" "xiStt5q_gBQIFK40ec" "BBS2"
"2323" "9cjXNKOKJJJUqft6NI" "BBS4"
"2324" "0lUlnYJ3hLYED0I47I" "BBS5"
"2325" "QoIAlUlnYJ3hLYED0I" "BBS5"
"2326" "WF7At8v9ITwuHs072s" "BBS5"
"2327" "Q0Hpz9UKNOwiCepICM" "BBS7"
"2328" "3nDUVAnosUvn.pwgLk" "BBS7"
"2329" "WTnsFLonPSbn0Lgi5I" "BBS7"
"2330" "xcrRyBtPu..vr5RJ_o" "BBS7"
"2331" "9ikjRcSggxACQXkTfg" "BBS7"
"2332" "xF7uBdOUJEjMqemSuc" "BBS9"
"2333" "6iq_of.H0cogfsEU6o" "BBS9"
"2334" "ucVyX7fxYqOcuLULro" "BBX"
"2335" "uoO4d1SlUgydehUJUI" "BCAM"
"2336" "cQ1QV5VQ3VdB1DUwVU" "BCAM"
"2337" "NBCZTt9R9pFuJVSF1Q" "BCAM"
"2338" "3Wi1KIFbFVEiXwkHH0" "BCAN"
"2339" "c6_KQiK6qKQeuteJzc" "BCAN"
"2340" "9fU0qWiwNXC5dB5XdU" "BCAN"
"2341" "BU_IInUUkheOXOBERI" "BCAP29"
"2342" "i5Ho6lXofeYSeU7kl0" "BCAP29"
"2343" "KREyigIjKIeKCo6FeI" "BCAP29"
"2344" "xxT4gidRSSF45c4ERE" "BCAP29"
"2345" "cJAIJRADpJPoASHr3I" "BCAP29"
"2346" "i4rYpTkC6JBCie7V4Y" "BCAP29"
"2347" "c6IkYvL7LWn5rqnh9c" "BCAP31"
"2348" "BSd5trXrlejlSg3szM" "BCAR1"
"2349" "Tld2bA_gXXXsCSkif4" "BCAR3"
"2350" "ZSV7sa8S2GIH5IAUYo" "BCAR4"
"2351" "QlFCO73Xx1N11UBGdQ" "BCAS1"
"2352" "BlYnvsz4rs8.G3etS0" "BCAS1"
"2353" "9JJBOiKQECAE1pCH3g" "BCAS2"
"2354" "HU_O.C78gNMgrsp57o" "BCAS2"
"2355" "T1F6U.4V4uhLRJdJ04" "BCAS3"
"2356" "HkukQ1SdnkF1l1avQs" "BCAS4"
"2357" "Qp.kqnU6193e46v.kY" "BCAS4"
"2358" "Tfe_XUhdrlRJfijX1A" "BCAS4"
"2359" "HonqnQVHv.Cj_Z8fuk" "BCAT1"
"2360" "xsk3bRlJHZdXFDh0Xg" "BCAT2"
"2361" "NkooiYR_3qKQOt.44Y" "BCCIP"
"2362" "iSehC.8DhFFCXupfdc" "BCCIP"
"2363" "Kr0aqQuElev3eCnocM" "BCCIP"
"2364" "TOqR6sgBELiAVyOpHk" "BCCIP"
"2365" "6qd3g1xev30p96H5yk" "BCDIN3D"
"2366" "QVVAPNLnef8tG7P9PE" "BCHE"
"2367" "uqLoCSj1NnoEPE46Ho" "BCHE"
"2368" "6fmSuYulJIrRgwHk3c" "BCKDHA"
"2369" "WXIp1zNCLO684RFP10" "BCKDHB"
"2370" "0U7r1fW6FJbDAiUKy4" "BCKDHB"
"2371" "fngDGMAgAQdQznALwM" "BCKDHB"
"2372" "HqLjvHcvl6pHSvTuNY" "BCKDHB"
"2373" "BJFL1tPdvXqgVUd4Xs" "BCKDK"
"2374" "0JL7gX.UjolGBBd1I0" "BCL10"
"2375" "0lGXmSttqoh44IhhzU" "BCL10"
"2376" "HpL7eTwXvTEVP_1fz4" "BCL11A"
"2377" "KWJd_CU98SOOBSFGlY" "BCL11A"
"2378" "x7V.X3NFcT1JN8X0zk" "BCL11A"
"2379" "iVuivpNStGUijhj780" "BCL11A"
"2380" "ToESkBW4.651_wdJXk" "BCL11B"
"2381" "fTJ5ddUV0dNbjR9F3k" "BCL11B"
"2382" "Ep16pDqKe6JaYDANIs" "BCL2"
"2383" "ciRII6gR66KOgKdnQ0" "BCL2"
"2384" "oeuhBNle6OHixeBaRc" "BCL2"
"2385" "3TkXAX.oA3lupXUjJ0" "BCL2"
"2386" "W4MESiDowpAGinqAOk" "BCL2A1"
"2387" "0Ju3s.O7iieen5Lmbk" "BCL2L1"
"2388" "HugJshCiOSs_uLaNkk" "BCL2L1"
"2389" "lmnqOn.tH30oVX9R6c" "BCL2L10"
"2390" "oveLuFiCshD5JeaIpc" "BCL2L11"
"2391" "TpRRTLQjEgQdBRCj90" "BCL2L11"
"2392" "0BVC11_UpfQUc3S5Do" "BCL2L11"
"2393" "KLVdpfnd5U1lXnOvyI" "BCL2L12"
"2394" "cqKk16e.RW6H4H5T6E" "BCL2L12"
"2395" "cp6ipNenv0Vuh_B_U8" "BCL2L12"
"2396" "x9d6eNUlcCgqyFbt.U" "BCL2L13"
"2397" "9X01U9X6_EUk1Kv9RI" "BCL2L14"
"2398" "reeIEIL_1SKpeqD70k" "BCL2L14"
"2399" "TqncBxeLf1AYQlCCF4" "BCL2L14"
"2400" "WXHfQcU3eh0SfUV.RE" "BCL2L14"
"2401" "xXnqeAHn79ugCQB_Ek" "BCL2L15"
"2402" "BWJS0cCeV11x71c79M" "BCL2L15"
"2403" "0R3HToffiVBPkr5SWg" "BCL2L15"
"2404" "iKh.vylCgomgsqQdrU" "BCL2L2"
"2405" "ce1oOUVE31P1O1XVIk" "BCL3"
"2406" "ER0TkRHBfoljqPi4ek" "BCL6"
"2407" "9OpibkU1f.guykhEqE" "BCL6"
"2408" "0kj6OpK6IOXqrIDvI0" "BCL6B"
"2409" "uQqdUqQFw9VUAbgtqg" "BCL7A"
"2410" "02K3SKpJSNpaiVPq_0" "BCL7A"
"2411" "c93guXgrKDqWmPqFJ4" "BCL7A"
"2412" "Z3oaJ56SfeYgiIjugo" "BCL7B"
"2413" "or3hBLFTVUSxV9J0v0" "BCL7B"
"2414" "QJDksUffueoRJqvCls" "BCL7C"
"2415" "WJBSL9T2gr1eQCpEiU" "BCL7C"
"2416" "ipee6R50EgKlS891OE" "BCL7C"
"2417" "ungkn_40z.vzwVJTeg" "BCL8"
"2418" "NX9dVdU5sIb3uwXU8A" "BCL9"
"2419" "oVUB7eHe79eV4oiKrQ" "BCL9L"
"2420" "cIKU4d.K7s7sX9JNco" "BCLAF1"
"2421" "WR.Yo.kubckXI8SUoE" "BCLAF1"
"2422" "No4RIohIo8yEvSgtLU" "BCLAF1"
"2423" "uhSgrzlH_609TkLTps" "BCMO1"
"2424" "6tGU6SKdi5MQn2v8V8" "BCO2"
"2425" "cpTh7IutIHu6_v4qJg" "BCOR"
"2426" "oCekCINlB0mrxurhY8" "BCOR"
"2427" "TkO6UsIgbi6yR4pu3o" "BCOR"
"2428" "fIiifq_fV7VZVd7pPs" "BCORL1"
"2429" "K1So7pfogoUeOILQNU" "BCORL2"
"2430" "6dTZk2aWXVVpXV9eaY" "BCR"
"2431" "i9eK7X6lFVC76lN5Qg" "BCR"
"2432" "iQQhgjVQooaYiRoSHQ" "BCR"
"2433" "rVVle5UaZpV.CKVl6c" "BCR"
"2434" "lc4m5IuiogTWokkggs" "BCR"
"2435" "NHpJ4VI71Ir3NSpKRc" "BCS1L"
"2436" "rooyfiVKL2IXl6kMyY" "BCYRN1"
"2437" "of4qvkgkTP0c6Kll5I" "BDH1"
"2438" "3l6Io15OeMueKReUnA" "BDH1"
"2439" "cunmDkjThUfl6JTdYQ" "BDH1"
"2440" "fRxYPOnB.r_43IULRU" "BDH2"
"2441" "rNdGduvl9et56lXxR8" "BDKRB1"
"2442" "fWX5EdIJf6gquc9P3k" "BDKRB2"
"2443" "cnZ4L6fXJrsp6DId_k" "BDNF"
"2444" "Efnut3_6SC79OTpJKU" "BDNF"
"2445" "f6ohiP8IR_LdShJApE" "BDNF"
"2446" "HOxuqj34dq8t3qjkiU" "BDNF"
"2447" "iV1F152qp.DiEVFnns" "BDNF"
"2448" "60hV0pR5717RE9eQKE" "BDNF"
"2449" "ZDDIu6i.6pYLf1aJJ4" "BDNF"
"2450" "ES71R5AcaOqwCHnRdc" "BDNFOS"
"2451" "WK9E77S_dS_fXeISpU" "BDP1"
"2452" "iUF7entfV4Rdv7cV90" "BEAN"
"2453" "laJ4Cg1FSC97JNebkk" "BEAN"
"2454" "co7ogKQj4IRKKS6adc" "BECN1"
"2455" "KU0gVN4EZKJ7oQKR0I" "BECN1L1"
"2456" "u8ANT32S7pRRFleJXU" "BEGAIN"
"2457" "xJKLQJSiNWGUeFQkXg" "BEND2"
"2458" "cjE4LqripQqnPHnvqA" "BEND3"
"2459" "oYuituJ_RVl6e7I2Hs" "BEND3"
"2460" "TguquKlCqc8ee_oDH4" "BEND3"
"2461" "rCgCtLktKIhK1YCGV0" "BEND4"
"2462" "Tml_oAoArS5LSiIStU" "BEND4"
"2463" "BegfTsklwRapYvl.Hc" "BEND4"
"2464" "crU3qCaj_r44ogOkUk" "BEND5"
"2465" "reSX16S4gISE7kuEp4" "BEND6"
"2466" "uKfdn67SvtE7hR7kOY" "BEND6"
"2467" "NUSfqu9JH4oauifvQU" "BEND7"
"2468" "uQHEdnSgl978gB67uY" "BEND7"
"2469" "fmd1.WezVPt8jRuh_U" "BEND7"
"2470" "3JE9cF59cOqOfZSUrU" "BEST1"
"2471" "KR.4UndnlZO7_me5yo" "BEST2"
"2472" "fXVQCSTPKVKExeCnrY" "BEST3"
"2473" "fSuRryfRJBKicpT690" "BEST4"
"2474" "6oB8uoiwSDl6Il4d4k" "BET1"
"2475" "ilOip4XW.eqDunie6w" "BET1L"
"2476" "iM99NzQkc7dleRFghQ" "BET3L"
"2477" "oqJ5InGSX2uS20du3Y" "BEX1"
"2478" "BaASFXn9g.E7047lfs" "BEX1"
"2479" "HKiFXn1wHxE.uuxf7Y" "BEX2"
"2480" "ESSOKRzOZ9QHXgXhBQ" "BEX4"
"2481" "6ReVav_iKO5UMp_2ME" "BEX5"
"2482" "iA7KFzbUh0SLqnUg3U" "BEXL1"
"2483" "KeI9MB6tkIiJbbp29Q" "BEXL1"
"2484" "3elErjvuUzB4hbNAJc" "BEYLA"
"2485" "oDoNipH.EzR4hSZUng" "BEYLA"
"2486" "9X_r7MqLtsEqUBESKA" "BEYLA"
"2487" "9o1f3eDoiPiKjtqS9U" "BFAR"
"2488" "34rn6hyiSCXlIAKV1Q" "BFSP1"
"2489" "ixRleehKiiJp46IB9c" "BFSP2"
"2490" "B.u1CSipJisuCIVKZw" "BGLAP"
"2491" "E1JkKKp594ra6e39Tw" "BGN"
"2492" "lReSKx1GSNRJ9YipFw" "BHLHA15"
"2493" "TrUix_.1Y7tSUnWSSc" "BHLHB2"
"2494" "EUN35CXUp3p.txedvU" "BHLHB3"
"2495" "NfdahldZn_QEe0Ygls" "BHLHB4"
"2496" "l6C_s6FICT1ShPynOk" "BHLHB9"
"2497" "luJ.S.y.5Onv4eX9ZU" "BHLHE22"
"2498" "0o1Fy5d6lMKeJIuJ_w" "BHMT"
"2499" "0keQSHcUiOQIgmIikU" "BHMT2"
"2500" "TfAjPK3pSmC4dEXkNU" "BHMT2"
"2501" "B16CuiYugpxVtLNHSE" "BICC1"
"2502" "WUKkWnSQoACvBbp1FI" "BICD1"
"2503" "EgBu3SOnp.F2MkwiIU" "BICD1"
"2504" "NfV.rlizv2tV1IdShE" "BICD2"
"2505" "Zni4ry6i60D6x36KCA" "BICD2"
"2506" "TCE4JRq5SCceY5VqLw" "BID"
"2507" "0hRBOKUeiGTOLCpHho" "BID"
"2508" "Q0EDGDuSa56rTjp2uo" "BID"
"2509" "9U4UeV6K6aXnnvN.8E" "BIK"
"2510" "QKpvdUCPK2.1AiWbVo" "BIN1"
"2511" "Nu9eCee7Xcvi.emVeU" "BIN1"
"2512" "9r59Il6IpAgjoIQoAo" "BIN2"
"2513" "i_57B8piSKAVfXqXnk" "BIN3"
"2514" "fopI6u3t__vnI1UO3I" "BIRC1"
"2515" "KUoHei9NIvOuWD7f64" "BIRC2"
"2516" "EheiMqyXn_XuuoJ0sE" "BIRC2"
"2517" "9uus7l7LVKeKQiDx_I" "BIRC3"
"2518" "uUov4NTXqSTHiFeX8A" "BIRC3"
"2519" "cgE9yyXogvhcXuiOXk" "BIRC3"
"2520" "QkXgJ9dhN7wwJbKV_0" "BIRC5"
"2521" "Z4p96nOrivUOkryJV0" "BIRC5"
"2522" "WineyKIijsXd657xLE" "BIRC6"
"2523" "lL5t6XX3OHpZ4eeK5Q" "BIRC7"
"2524" "l73oe73qXnijpInrtQ" "BIRC7"
"2525" "K5IiA0leCJZwpt5CKI" "BIRC8"
"2526" "oq371KHQNLB_uPEK54" "BIVM"
"2527" "uiddy_e_v.feeUF7h0" "BIVM"
"2528" "6LvpAYh.delXl56I0k" "BLCAP"
"2529" "TsQ36dd5Tgmg716E7k" "BLID"
"2530" "ErvSh6wmHtNCwpVbno" "BLK"
"2531" "H5SXVArcIogAefUuvU" "BLM"
"2532" "oJQOvwfeXugeqPq6ko" "BLMH"
"2533" "3l_pICADrgix.oLvng" "BLNK"
"2534" "B9BSkdCgPqjuiB6naI" "BLOC1S1"
"2535" "QTfB7V9QUV1EeeUiQ0" "BLOC1S2"
"2536" "WQuio7aBKef6ejyRas" "BLOC1S2"
"2537" "9deQfaemiJSmaehRhs" "BLOC1S3"
"2538" "HTgcVnBnoDoXYgXooU" "BLR1"
"2539" "HeIKB6eeAIBk15Hl6o" "BLVRA"
"2540" "WoTiiQKCqkMDviUIn0" "BLVRB"
"2541" "cqzvIAEAKKepOunTl0" "BLZF1"
"2542" "Hei.iFJeJBOuIVTdxA" "BLZF1"
"2543" "91ed6iT5yX3FU1ejUQ" "BMF"
"2544" "Ncdec_dEFdItAf7haU" "BMF"
"2545" "N6n.1dfVDYt6m1JVYs" "BMF"
"2546" "uBJ3u7grih36CSlNek" "BMF"
"2547" "Q62B_u7vTRU0vP7irs" "BMI1"
"2548" "3VFiiFcJQgoggIl4IU" "BMP1"
"2549" "cpVRUsWTdXkv4ff4hI" "BMP1"
"2550" "HKg7SShVNlNXu3cRns" "BMP1"
"2551" "cSi16TTy1SMnk8dH54" "BMP1"
"2552" "WV89WdHV36KF_l70.k" "BMP1"
"2553" "uE_VTZEIBeSKFVHqpM" "BMP1"
"2554" "iW67_wcVXpIk3RFRAk" "BMP10"
"2555" "ooH7dYscZjrdD1VDRk" "BMP15"
"2556" "o_6dVarNGX.HlGiDlc" "BMP2"
"2557" "ETR9SdK_gUw6HXXMuU" "BMP2K"
"2558" "67q3iOV.gDl4CAE6nE" "BMP2K"
"2559" "64mE1ueNEMe15SppQg" "BMP2K"
"2560" "N65ZLh46gYyqgbfEHY" "BMP2KL"
"2561" "BLiJ7qrb16j14l_e7E" "BMP3"
"2562" "lLIqO6uWeI0pLX4oyE" "BMP4"
"2563" "ZGWeedaeLNyft1WOo8" "BMP4"
"2564" "9iGSGSK2JkpYCe9Fv8" "BMP4"
"2565" "fajeo6Sh6PMkUgoxnk" "BMP5"
"2566" "QDirlSfMIOu8qo4k54" "BMP6"
"2567" "T6QqupE_u3uYCgD4Vo" "BMP7"
"2568" "QReOCUBktVCm57kVFA" "BMP8A"
"2569" "Q5LiSI0QT5H0l64TiQ" "BMP8B"
"2570" "Eoj64WlcOuTgCYuMp4" "BMPER"
"2571" "0lN3jqIq4oDSeDr6Xk" "BMPER"
"2572" "NGgJNd1Avon3PlOBTk" "BMPR1A"
"2573" "9p6KOb1eq1ofOAM5NI" "BMPR1A"
"2574" "rV09UBa6JLji7cKSOo" "BMPR1B"
"2575" "ZKcgDHZH10gV39_8Go" "BMPR2"
"2576" "od8q77LJ4BOiObJ7Tk" "BMPR2"
"2577" "9CXqeeoer0904fqntg" "BMS1"
"2578" "NIC5QgAk.owgiAPgog" "BMS1"
"2579" "iwLclK5Lp0Zew1SH_o" "BMS1P5"
"2580" "BEp.FpVF6TaEU3FI04" "BMX"
"2581" "fn4i0C8KFROzH2ncmI" "BMX"
"2582" "0.n3oBKElqlu9eQSSE" "BMX"
"2583" "fit0zvFUqL3SKPq_l0" "BNC1"
"2584" "Ntg6kt6.FQwZC1EuUk" "BNC1"
"2585" "6uSM_R7tF3o3edIJIE" "BNC1"
"2586" "E_8KkheqQg1DCtnh1o" "BNC1"
"2587" "EiUoJPoiy4I0.W5J8U" "BNC1"
"2588" "K7con83.RdfSKOc6rU" "BNC2"
"2589" "oSepaCfNEAxDZaieGg" "BNIP1"
"2590" "xde.Sje169eJ3KecJ4" "BNIP1"
"2591" "QnO7Uqz51Xi7M4ueLI" "BNIP2"
"2592" "HRXo40v954KRcdLN.0" "BNIP3"
"2593" "WiQB5EB_RPoC5BC9W4" "BNIP3L"
"2594" "6uT7nf1C9JJL3NLrlE" "BNIP3L"
"2595" "0vT_LopEJKlQvUXcJ4" "BNIPL"
"2596" "Hlf.X3C07eeXuJeoKI" "BNIPL"
"2597" "NUD0RgA1v96El6qJ6U" "BNIPL"
"2598" "3k5AKB8ZirIkQjoDok" "BNIPL"
"2599" "c0UHodU3uuDOLV_VUE" "BOAT"
"2600" "EaER4uFEofX36UB4iI" "BOAT"
"2601" "H3kukpinkopUSMJ6Qg" "BOC"
"2602" "6VdK5VRESX1fhlxP3I" "BOK"
"2603" "ZoEIAdygVXgVQiKihU" "BOLA1"
"2604" "9OgdJlgxdZiCeSaheg" "BOLA2"
"2605" "9eXWjLVYifvWCQkV5I" "BOLA2"
"2606" "ZSA4qHqN5ElPA8wN6A" "BOLA2"
"2607" "iXWjLVYifvWCQkV5JU" "BOLA2"
"2608" "xuBm5ckgidWRNTl.gQ" "BOLA2"
"2609" "94v9SaC6dewpJCsm6U" "BOLA2"
"2610" "QBRJKq_PluFyrUqip4" "BOLA2B"
"2611" "Zo_aM.F3tVAZ4UZXp4" "BOLA3"
"2612" "lTo_aM.F3tVAZ4UZXo" "BOLA3"
"2613" "Zr7qmOzgPAPg0gg.Cg" "BOLA3"
"2614" "3SSSAyyjMjRAr.3ri0" "BOLL"
"2615" "cjX5uliNSfQYFJyCeU" "BOLL"
"2616" "HxVm3eCJIigjoBYtak" "BOLL"
"2617" "Z2uVC9GOFYiB2KC_2U" "BOLL"
"2618" "66rrbngtBIl.Fe54AA" "BOP1"
"2619" "9gh6h9VNe6NU_yiJSA" "BP75"
"2620" "iivqgur6rEhgEosruI" "BPESC1"
"2621" "itMl84vJ.fnJVctrRQ" "BPGM"
"2622" "KL5dfQIJOTrX5K0e5U" "BPGM"
"2623" "96UQgwkkDAQc6e_K90" "BPGM"
"2624" "0t_uvX27qn42755e8E" "BPHL"
"2625" "EqRaeX9VKg13UjfBQg" "BPI"
"2626" "NLod9xSJ4pCFHqKXiI" "BPIL1"
"2627" "fsUu_l68.6hAh63nX4" "BPIL2"
"2628" "up4noTLIg5Xjnofgno" "BPIL3"
"2629" "uotelEeKDzhxzkJYvU" "BPNT1"
"2630" "HTVTVtdJxAxJJRJVC0" "BPTF"
"2631" "xd0gFVjJJBOkiCCuk0" "BPTF"
"2632" "6e0TRQjzPs0ehSTAng" "BPY2"
"2633" "3enS7YJUjRILD7lM7o" "BPY2"
"2634" "QMVJ9IxTkMMQc0xehU" "BPY2B"
"2635" "ozlSX0DDHEezD6dBFQ" "BPY2C"
"2636" "ooYoxe3UjdLCsaLB7U" "BRAF"
"2637" "fnA7irqVwwsQuKGClo" "BRAP"
"2638" "l1KHvzJ76Chyt9XJVU" "BRCA1"
"2639" "HNSh78ye_gocrfVyVU" "BRCA1"
"2640" "3nosS65jTinx75fhdc" "BRCA1"
"2641" "l7W6qDXbjKB6DOX4qo" "BRCA1"
"2642" "ciL1SlLGgg7iADCShE" "BRCA2"
"2643" "ThUkvudehPT1IgOAFw" "BRCC3"
"2644" "3lRdAVZK7l1SaPPz7I" "BRD1"
"2645" "Kleqv0tN1U.rVeh7f4" "BRD2"
"2646" "0tBGT7X7T_pVid4V24" "BRD3"
"2647" "NoidS4tSdd4SYIdYBI" "BRD4"
"2648" "W_BIVVhXVUQl.D4iWc" "BRD4"
"2649" "6vnrqT9VL9zqdbfdC0" "BRD4"
"2650" "3Uqb_h1LHQhKdMmeAk" "BRD7"
"2651" "6vUivofs8rDAnoXqHY" "BRD7"
"2652" "WiVUqb_i1DHQhKdMmc" "BRD7P2"
"2653" "EriFFI_dKgdSglSDgY" "BRD7P2"
"2654" "fKJA5DEqgAElf0EDrk" "BRD7P3"
"2655" "3WLeo0ucAt9ioiPcVk" "BRD8"
"2656" "idWgd4XIijXrH3_U7U" "BRD8"
"2657" "3XvEjhMkXpxRJPuSKU" "BRD8"
"2658" "B44l6gKLu95eVvEuiY" "BRD9"
"2659" "Niae8n_CZJO2.OShOg" "BRD9"
"2660" "fxcnoLyITgOxyKJX.U" "BRDG1"
"2661" "o0E25hLWpL4gpRVn24" "BRDT"
"2662" "WooiCQ66sU_M4V9AuE" "BRDT"
"2663" "ruSO9eorQvCLQAw9PI" "BRDT"
"2664" "WXl3v.V2IUlB3RP0tY" "BRE"
"2665" "07fRpJv_dESSf_RlUo" "BRE"
"2666" "rpdfoqXSKiIgedLD.g" "BRE"
"2667" "TbrJR6SX4eAjgotTrk" "BREA2"
"2668" "reXe6d5e6Nktkp2dfs" "BRF1"
"2669" "K326gpVLFHbKK3Sd6Q" "BRF1"
"2670" "H516F0mF51K4O7G5_g" "BRF1"
"2671" "fp3_eev4PoRHnmnXXk" "BRF2"
"2672" "N1X_r0.nv_X4oJhjlU" "BRI3"
"2673" "6Wpq1EvFJGe3SAGAGg" "BRI3BP"
"2674" "W0EX3VIm0kl72mKEG4" "BRI3BP"
"2675" "lUVpJ3yhE9UgiaAjT4" "BRI3BP"
"2676" "ZoUld3I_eg_zo7vqvo" "BRI3BP"
"2677" "riKSZ5515VKdOEHQ4I" "BRI3P1"
"2678" "NqPEruJRLl6VPfi.4w" "BRIP1"
"2679" "xUTjVHkjv.sEUniiAU" "BRIX1"
"2680" "oUtFATk2m7TCNTRJ5A" "BRIX1"
"2681" "9COUpVUrvdKkvfrt58" "BRMS1"
"2682" "xFdIknpHkVKPdt9deQ" "BRMS1"
"2683" "HpT_uQ.IC76XV9ZyUQ" "BRMS1L"
"2684" "NBdKBLECD4BXQzpJEk" "BRMS1L"
"2685" "ci3v57w.f7qpJKJd0k" "BRP44"
"2686" "0UZBA4LJUnTUqKmnzQ" "BRP44L"
"2687" "fhRCEFBJ6UbHwD.tVE" "BRP44L"
"2688" "fcXnTlKINTB5cil6pU" "BRPF1"
"2689" "Tz3T_web9atmUi0.rE" "BRPF1"
"2690" "uOd.yBqAadI157pGqU" "BRPF3"
"2691" "reJde_eEXd8UV6e46g" "BRS3"
"2692" "053WgoPev2bjXl5tbs" "BRSK1"
"2693" "HUmVd7SnqkN_v_7UCs" "BRSK2"
"2694" "QVuC7iAEKKoEDqHxQk" "BRUNOL4"
"2695" "o1FEt2Z4nKDAvRsNE4" "BRUNOL4"
"2696" "f8kBoSnhBkJdLFBqdo" "BRUNOL4"
"2697" "lyxUXUXq01xXIl1Nd4" "BRUNOL4"
"2698" "cdAtSeCaVAhWoRVx4U" "BRUNOL5"
